"CountryName","SurveyId","FP_DISR_W_PRG","CharacteristicCategory","CharacteristicLabel","FP_DISR_W_DES","FP_DISR_W_FRT","FP_DISR_W_SID","FP_DISR_W_WME","FP_DISR_W_MET","FP_DISR_W_OTH","FP_DISR_W_ANY","FP_DISR_W_SWH","FP_DISR_W_NUM"
"Peru","PE2011DHS",14.5,"Contraceptive method","Withdrawal",4.9,6.1,0,16.6,0.4,8.9,51.5,20.2,2358
"Peru","PE2011DHS",9.5,"Contraceptive method","Other traditional methods",0.6,3.2,1.7,21.5,1.5,22.9,61,40.3,517
"Peru","PE2012DHS",6.4,"Total","Total",3.6,7.2,14.7,7.8,4.6,7.5,51.7,26,25080
"Peru","PE2012DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,370
"Peru","PE2012DHS",2.8,"Contraceptive method","Pill",4,4.2,31.6,1.9,11.8,2,58.2,37.5,3999
"Peru","PE2012DHS",0.2,"Contraceptive method","IUD",0.1,0.6,14,0,0.3,1.1,16.2,11.8,407
"Peru","PE2012DHS",1,"Contraceptive method","Injectables",2,4.5,32.2,0.4,3.9,3.3,47.3,29.6,6595
"Peru","PE2012DHS",6,"Contraceptive method","Condom",4.9,14,3.1,11.4,5.3,11.7,56.5,22.5,5799
"Peru","PE2012DHS",1.4,"Contraceptive method","Lactational amenorrhea",0,1.8,0.1,33.5,0,61.9,98.7,87.6,197
"Peru","PE2012DHS",5.2,"Contraceptive method","Emergency contraception",0.5,8.4,3.6,5.9,2.7,71,97.3,33,622
"Peru","PE2012DHS",8.7,"Contraceptive method","Other modern methods",4.1,12.8,8.6,15.8,12.1,1.5,63.6,36.8,180
"Peru","PE2012DHS",16.3,"Contraceptive method","Periodic abstinence",5,4.8,0.1,9.9,1.3,2.2,39.6,10.7,3856
"Peru","PE2012DHS",14.1,"Contraceptive method","Withdrawal",4.7,10.1,0,21,0.4,6,56.2,24.7,2532
"Peru","PE2012DHS",8,"Contraceptive method","Other traditional methods",1.7,1,2.3,27,2.2,17.8,60,44.2,524
"Papua New Guinea","PG2017DHS",1.8,"Total","Total",1.6,0.4,1.5,1.6,0.8,8,15.7,3.6,4362
"Papua New Guinea","PG2017DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0.2,0.2,0,375
"Papua New Guinea","PG2017DHS",2,"Contraceptive method","Pill",2.1,1.5,2.9,4,4,14.6,31.2,12,469
"Papua New Guinea","PG2017DHS",0.8,"Contraceptive method","Injectables",3.2,0.2,3.3,2.1,0.7,9.6,19.9,3.1,1262
"Papua New Guinea","PG2017DHS",0.2,"Contraceptive method","Implants",0.4,0,0.6,0.1,0.1,1.7,3.1,0.9,1011
"Papua New Guinea","PG2017DHS",1.8,"Contraceptive method","Condom",5.2,2.6,0,3.2,3.2,15.3,31.3,9.6,142
"Papua New Guinea","PG2017DHS",0,"Contraceptive method","Other modern methods",0,0,21.1,0,0.6,11.7,33.3,0,137
"Papua New Guinea","PG2017DHS",3.3,"Contraceptive method","Periodic abstinence",0.7,0.2,0.2,3.2,0,11.6,19,5.5,518
"Papua New Guinea","PG2017DHS",10.7,"Contraceptive method","Withdrawal",2.2,0.5,0.3,1,0.4,15.5,30.7,3,295
"Papua New Guinea","PG2017DHS",3.2,"Contraceptive method","Other traditional methods",1.1,0,0,0,1.3,7.5,13.1,0.9,152
"Philippines","PH1993DHS",11.7,"Total","Total",4.7,2,6.5,1.1,2.6,7.1,35.6,6.6,4716
"Philippines","PH1993DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,355
"Philippines","PH1993DHS",5.2,"Contraceptive method","Pill",6.8,4.1,13.9,0.2,2.6,7.8,40.6,6.8,1519
"Philippines","PH1993DHS",2.6,"Contraceptive method","IUD",2.2,0.3,8.1,0,3.7,5.6,22.6,6.2,295
"Philippines","PH1993DHS",15.7,"Contraceptive method","Condom",5.9,1.9,4,3.2,17.2,12,59.8,19.9,201
"Philippines","PH1993DHS",0,"Contraceptive method","Other modern methods",12.5,0,0,0,11.6,0,24,11.6,40
"Philippines","PH1993DHS",15.7,"Contraceptive method","Periodic abstinence",4.8,1.5,1.1,1.6,1.2,5.8,31.6,4,975
"Philippines","PH1993DHS",21.1,"Contraceptive method","Withdrawal",3.6,1,3.7,1.7,1.8,8,40.8,7.9,1265
"Philippines","PH1993DHS",22.5,"Contraceptive method","Other traditional methods",7,0,5.2,1,3.6,14.5,53.8,6.1,65
"Philippines","PH1998DHS",12,"Total","Total",4,3.3,10,2.7,3,6.1,41.1,11.7,5463
"Philippines","PH1998DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,225
"Philippines","PH1998DHS",5.4,"Contraceptive method","Pill",4.5,6.9,18,0.6,2.2,6.2,43.8,11.1,1593
"Philippines","PH1998DHS",1.1,"Contraceptive method","IUD",0.6,0.4,8,1.2,2.4,0.5,14.3,8.5,325
"Philippines","PH1998DHS",1.9,"Contraceptive method","Injectables",2.2,2,31.8,1.5,3,9.5,51.8,23,424
"Philippines","PH1998DHS",8.5,"Contraceptive method","Condom",2.4,4.9,5.7,4.6,19.1,14.9,60.1,29,349
"Philippines","PH1998DHS",18.4,"Contraceptive method","Periodic abstinence",4.8,2.1,1.3,4.3,1.1,4,35.9,7.4,1057
"Philippines","PH1998DHS",22.4,"Contraceptive method","Withdrawal",5,1.5,4.6,4.3,1.8,6,45.7,10.7,1407
"Philippines","PH1998DHS",19.2,"Contraceptive method","Other traditional methods",9.7,0,6.3,4.9,8.7,16,64.8,14.3,82
"Philippines","PH2003DHS",7.8,"Total","Total",4,3.2,11.1,3.3,3.9,5.9,39.2,13.2,5918
"Philippines","PH2003DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,276
"Philippines","PH2003DHS",3.7,"Contraceptive method","Pill",3.5,6.3,17.4,1.6,2.8,3.9,39.2,11.8,1977
"Philippines","PH2003DHS",0.6,"Contraceptive method","IUD",0.4,0.3,7.7,0.3,1,3.8,14,5.9,312
"Philippines","PH2003DHS",1.3,"Contraceptive method","Injectables",4.3,1.4,29.4,2,7.1,7.3,52.8,27.6,659
"Philippines","PH2003DHS",7.7,"Contraceptive method","Condom",4,3.2,11.2,4.9,20.8,6.2,58.1,26.1,361
"Philippines","PH2003DHS",30.4,"Contraceptive method","Other modern methods",5.1,0,0,0.7,6,0,42.2,6,131
"Philippines","PH2003DHS",12.5,"Contraceptive method","Periodic abstinence",4.4,1.9,1.7,4.2,1.5,5.6,31.8,7.8,822
"Philippines","PH2003DHS",17.2,"Contraceptive method","Withdrawal",5.6,1.8,2.8,5.7,2.3,8.3,43.9,11.1,1303
"Philippines","PH2003DHS",13.3,"Contraceptive method","Other traditional methods",5.7,0,2.5,3,4.2,7.3,36,11.3,77
"Pakistan","PK2012DHS",5.5,"Total","Total",9.1,2.3,10.4,2.1,2.2,5.5,37.1,7.6,7146
"Pakistan","PK2012DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,513
"Pakistan","PK2012DHS",6.4,"Contraceptive method","Pill",8.8,4.6,31.2,1.5,1.3,2.6,56.4,13.8,583
"Pakistan","PK2012DHS",1.4,"Contraceptive method","IUD",1,1.2,20.5,0.3,0,1.1,25.5,8.5,554
"Pakistan","PK2012DHS",1.7,"Contraceptive method","Injectables",7.4,3.8,35.1,1.5,4.3,6.9,60.7,16.5,1010
"Pakistan","PK2012DHS",7.4,"Contraceptive method","Condom",12.3,1.8,3.2,1.9,4.9,6.3,37.8,5.7,1970
"Pakistan","PK2012DHS",3.8,"Contraceptive method","Lactational amenorrhea",6.3,2.4,0.3,6.4,0,12.3,31.5,8.8,697
"Pakistan","PK2012DHS",14.4,"Contraceptive method","Other modern methods",5.3,0,7.4,0,0,28.8,55.9,6.1,74
"Pakistan","PK2012DHS",8.8,"Contraceptive method","Withdrawal",13,2.5,0.8,2.6,0.8,3.5,32.2,4,1573
"Pakistan","PK2012DHS",31.2,"Contraceptive method","Other traditional methods",0,0,8.3,0,0,4.8,44.4,11.3,174
"Pakistan","PK2017DHS",4.7,"Total","Total",9.7,3.8,7.3,1.8,1.3,1.6,30.2,3.4,5136
"Pakistan","PK2017DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,438
"Pakistan","PK2017DHS",7,"Contraceptive method","Pill",6.2,6.1,17.8,5.3,3.7,1,47.2,7.3,423
"Pakistan","PK2017DHS",3.3,"Contraceptive method","IUD",1.3,0.5,16.7,0,1.1,0,22.9,6.5,382
"Pakistan","PK2017DHS",2.7,"Contraceptive method","Injectables",7.6,5,26.6,1.2,2.6,1.1,46.8,5.4,663
"Pakistan","PK2017DHS",6.2,"Contraceptive method","Condom",13.9,5.2,2.3,0.9,1.7,2.9,33.2,2.1,1752
"Pakistan","PK2017DHS",3,"Contraceptive method","Periodic abstinence",23.5,3.8,0,2.1,0,0,32.4,2.1,163
"Pakistan","PK2017DHS",5.8,"Contraceptive method","Withdrawal",11.5,2.7,0.3,2.5,0,1.4,24.2,2.2,1175
"Paraguay","PY1990DHS",8.5,"Total","Total",5.8,2.3,18.3,4.5,3.9,13.7,57.1,29.3,4504
"Paraguay","PY1990DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,161
"Paraguay","PY1990DHS",2.7,"Contraceptive method","Pill",7.2,1.3,31.3,0.8,3,13.7,60,30.4,1492
"Paraguay","PY1990DHS",2.2,"Contraceptive method","IUD",0.8,0,8.8,0.2,2.8,0.8,15.5,7.3,257
"Paraguay","PY1990DHS",7.9,"Contraceptive method","Injectables",8.3,4,33.6,2.4,3.6,11.4,71.2,35.2,812
"Paraguay","PY1990DHS",4.2,"Contraceptive method","Condom",5,1.4,5.1,11.5,7.8,37.1,72.2,57.6,291
"Paraguay","PY1990DHS",8.6,"Contraceptive method","Other modern methods",4.5,0,6.3,14.3,20.3,29.1,83.1,63.1,79
"Paraguay","PY1990DHS",18.5,"Contraceptive method","Periodic abstinence",4.2,4,0.3,13.9,0.5,9.7,51.1,24.3,533
"Paraguay","PY1990DHS",10.6,"Contraceptive method","Withdrawal",1.3,5.6,4.3,8.7,3.1,9.4,43,18.3,184
"Paraguay","PY1990DHS",19.3,"Contraceptive method","Other traditional methods",6.4,2.4,5.7,5.4,6.8,17.1,63.3,26.9,694
"Rwanda","RW2010DHS",3.4,"Total","Total",2.7,1.4,10.7,3.5,1.7,3.1,26.5,10.4,5966
"Rwanda","RW2010DHS",3.8,"Contraceptive method","Pill",3.1,1.8,19.6,7.7,5.4,5.2,46.4,23.6,1063
"Rwanda","RW2010DHS",1.2,"Contraceptive method","Injectables",2.9,1.7,12.8,1.9,0.8,2.6,23.9,8.7,3170
"Rwanda","RW2010DHS",0.3,"Contraceptive method","Implants",0,0.3,2.8,0.3,0,0.2,3.9,1.1,539
"Rwanda","RW2010DHS",5.2,"Contraceptive method","Condom",1.5,2.2,0.4,6.3,1.4,9.2,26.3,7.5,277
"Rwanda","RW2010DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,239
"Rwanda","RW2010DHS",12.7,"Contraceptive method","Periodic abstinence",3.6,0.5,0,3.8,1.5,3.1,25.1,5.9,323
"Rwanda","RW2010DHS",14,"Contraceptive method","Withdrawal",4.5,0.8,0,5.9,1.8,2.1,29,6.9,351
"Rwanda","RW2015DHS",3.4,"Total","Total",3.9,2,10.8,4.5,1,2.1,27.8,10.3,7000
"Rwanda","RW2015DHS",4.2,"Contraceptive method","Pill",4.4,2.7,16.9,9,2,2.3,41.5,21,1402
"Rwanda","RW2015DHS",1.7,"Contraceptive method","Injectables",4.3,2.4,13.7,3.2,0.5,1.6,27.5,8.5,3548
"Rwanda","RW2015DHS",0.3,"Contraceptive method","Implants",0.6,0,2.1,0,0,0.1,3.1,0.7,758
"Rwanda","RW2015DHS",5.8,"Contraceptive method","Condom",4.6,3.8,0.4,9.4,2.8,10.6,37.3,14.8,391
"Rwanda","RW2015DHS",12.5,"Contraceptive method","Periodic abstinence",4.8,0,0,4.9,0.9,1.8,24.9,7,266
"Rwanda","RW2015DHS",13.2,"Contraceptive method","Withdrawal",5.1,1,0,5.9,1.9,2.4,29.4,7.5,310
"Rwanda","RW2019DHS",3.1,"Total","Total",4.8,2.2,9.7,5.5,2.3,2,29.7,9,8992
"Rwanda","RW2019DHS",4.8,"Contraceptive method","Pill",5.4,2.4,16.2,14.2,5.4,2.4,50.9,22.2,1389
"Rwanda","RW2019DHS",1,"Contraceptive method","IUD",4.1,0.3,7.6,1.1,0.5,2,16.5,2,212
"Rwanda","RW2019DHS",1.5,"Contraceptive method","Injectables",5.7,3.7,17.1,5,1.6,2.3,36.9,9.5,2836
"Rwanda","RW2019DHS",0.4,"Contraceptive method","Implants",0.8,0.4,4.6,0.1,0,0.4,6.8,1.7,2738
"Rwanda","RW2019DHS",2.8,"Contraceptive method","Condom",8.8,3.8,0.7,12.7,7.1,7.7,43.6,15.7,588
"Rwanda","RW2019DHS",12,"Contraceptive method","Standard days method",13.3,0.8,1,2,2.6,1.5,33.2,2.6,202
"Rwanda","RW2019DHS",100,"Contraceptive method","Other modern methods",0,0,0,0,0,0,100,0,157
"Rwanda","RW2019DHS",10.7,"Contraceptive method","Periodic abstinence",6.6,0.9,0.4,3.4,2.5,1.5,26.1,3.3,384
"Rwanda","RW2019DHS",14,"Contraceptive method","Withdrawal",9.6,1.5,0.2,8.8,4.9,2.6,41.5,11.8,460
"Rwanda","RW2019DHS",11.2,"Contraceptive method","Other traditional methods",29,0,0,0,3.6,0,43.8,0,27
"Sierra Leone","SL2013DHS",1.7,"Total","Total",4,0.6,10.5,1.6,1.5,2.9,22.9,4.5,4858
"Sierra Leone","SL2013DHS",3.3,"Contraceptive method","Pill",5.4,0.2,10.2,2.3,2.4,2.6,26.4,4.8,1272
"Sierra Leone","SL2013DHS",1,"Contraceptive method","Injectables",4.2,0.7,14.3,1.4,1,2.2,24.9,4.1,2131
"Sierra Leone","SL2013DHS",0.2,"Contraceptive method","Implants",1.2,0,6.1,0,0.6,0.8,8.8,1.5,714
"Sierra Leone","SL2013DHS",3,"Contraceptive method","Condom",12,0.7,2.6,6,9,9,42.4,17.6,162
"Sierra Leone","SL2013DHS",0.7,"Contraceptive method","Lactational amenorrhea",0.6,4.5,0.7,1.9,0,19.4,27.8,3.5,205
"Sierra Leone","SL2013DHS",0,"Contraceptive method","Other modern methods",6.3,0,4.3,5.9,0,0,16.6,5.9,128
"Sierra Leone","SL2013DHS",6.1,"Contraceptive method","Other traditional methods",0.6,1.5,2.3,0.4,0,3.2,14,1.9,245
"Sierra Leone","SL2019DHS",0.5,"Total","Total",9.3,1.5,15.9,1.8,2.7,2.8,34.5,1.7,5244
"Sierra Leone","SL2019DHS",1.6,"Contraceptive method","Pill",13.4,2.9,14.3,3.2,2.8,3.8,42.1,3.3,1072
"Sierra Leone","SL2019DHS",0.3,"Contraceptive method","Injectables",11.1,1.3,21.8,1.5,3.1,3,42,1.2,2356
"Sierra Leone","SL2019DHS",0.1,"Contraceptive method","Implants",3.6,0,11.2,0.1,1,1.2,17.3,0.6,1476
"Sierra Leone","SL2019DHS",0,"Contraceptive method","Other traditional methods",11.3,5,0,0,2.2,0,18.6,2.8,82
"Senegal","SN2010DHS",3.5,"Total","Total",7.3,1,14.2,3.2,3.7,17.1,49.9,5.2,3039
"Senegal","SN2010DHS",5.8,"Contraceptive method","Pill",6.8,1.3,14.2,3.3,3.6,18.3,53.3,5.3,967
"Senegal","SN2010DHS",1.1,"Contraceptive method","Injectables",8.2,1.4,23.8,1.6,4.6,12.8,53.4,4.3,1082
"Senegal","SN2010DHS",1.1,"Contraceptive method","Implants",1.6,0,7.4,0.4,1.9,7.9,20.3,3,187
"Senegal","SN2010DHS",3.2,"Contraceptive method","Condom",15.6,0.9,0,8.6,4.8,17.3,50.5,6.6,218
"Senegal","SN2010DHS",0.4,"Contraceptive method","Lactational amenorrhea",0,0,1.7,5.9,0.7,50,58.7,10.1,210
"Senegal","SN2010DHS",28,"Contraceptive method","Other modern methods",4.9,0,0,6.1,18,8.3,65.4,0.5,130
"Senegal","SN2010DHS",7,"Contraceptive method","Other traditional methods",2.4,0,1.9,3,7,9.6,30.9,2.4,245
"Senegal","SN2012DHS",2.7,"Total","Total",9.1,2.7,11.7,3.4,1.7,9.6,40.9,7.5,2034
"Senegal","SN2012DHS",2.8,"Contraceptive method","Pill",9.6,4.1,9.5,2.8,1.4,12.3,42.5,5.5,686
"Senegal","SN2012DHS",1.1,"Contraceptive method","Injectables",12.3,2.4,19.8,2,2.3,6.8,46.7,9.9,786
"Senegal","SN2012DHS",0,"Contraceptive method","Implants",0.4,0,2.2,0,2.5,0.5,5.6,1.1,157
"Senegal","SN2012DHS",1.4,"Contraceptive method","Condom",4.9,5.2,2,12.4,0,11.9,37.9,10.3,105
"Senegal","SN2012DHS",9,"Contraceptive method","Other modern methods",0,0,0,2.8,0,0,11.8,0,123
"Senegal","SN2012DHS",21.9,"Contraceptive method","Other traditional methods",9.8,0.5,0,0.3,1.2,4.6,38.2,0.3,177
"Senegal","SN2014DHS",1.1,"Total","Total",6.4,5.6,11,1.8,0.5,7.9,34.4,4.4,2162
"Senegal","SN2014DHS",2.1,"Contraceptive method","Pill",5.2,8.4,11.3,2.2,0.5,8,37.8,4.8,671
"Senegal","SN2014DHS",0.2,"Contraceptive method","Injectables",9.9,4.8,15.9,0.8,0.9,9,41.3,4.5,838
"Senegal","SN2014DHS",0,"Contraceptive method","Implants",1.7,0.9,3.9,0,0,0.2,6.7,0.7,295
"Senegal","SN2014DHS",4.1,"Contraceptive method","Other traditional methods",6.4,0,1.1,1.7,0,5.7,19,3.4,160
"Senegal","SN2015DHS",3,"Total","Total",6.7,6.6,9.3,3,1.3,5.1,35.1,5.9,2466
"Senegal","SN2015DHS",3.8,"Contraceptive method","Pill",5.1,11.6,13.4,4.3,2.7,5.5,46.4,9.9,637
"Senegal","SN2015DHS",1.1,"Contraceptive method","Injectables",9.6,7.1,12.6,2.6,1.2,7.1,41.3,5.4,996
"Senegal","SN2015DHS",0.2,"Contraceptive method","Implants",2.5,0,4.5,0.2,0.5,0.2,8.2,2.9,361
"Senegal","SN2015DHS",15.8,"Contraceptive method","Other modern methods",0,18.3,0,0,0,0,34,0,241
"Senegal","SN2015DHS",11.9,"Contraceptive method","Other traditional methods",9.4,3.6,1.6,1.4,0,2,30,0.6,231
"Senegal","SN2016DHS",2.1,"Total","Total",6.3,6,9.6,3.4,1.3,5.1,33.6,5.4,2653
"Senegal","SN2016DHS",2.2,"Contraceptive method","Pill",11.6,12,5.8,4.9,1.6,8.2,46.2,4.2,697
"Senegal","SN2016DHS",1.2,"Contraceptive method","Injectables",6.1,6,18.2,2.7,2.1,5.6,41.8,9.5,999
"Senegal","SN2016DHS",0,"Contraceptive method","Implants",1.7,0.8,3.2,0.5,0.3,0.7,7.3,0.8,536
"Senegal","SN2016DHS",29.5,"Contraceptive method","Other modern methods",0,0,0,0,0,0,29.5,0,242
"Senegal","SN2016DHS",8.8,"Contraceptive method","Other traditional methods",9,1.3,0,4.6,0,0,23.6,0,178
"Senegal","SN2017DHS",0.9,"Total","Total",6.3,7.5,11.3,1.9,1.1,5.1,34,4.2,5629
"Senegal","SN2017DHS",2.4,"Contraceptive method","Pill",9,14.8,10.9,1.9,1.9,6.6,47.5,4.6,1226
"Senegal","SN2017DHS",1,"Contraceptive method","IUD",1,0,4.4,0,0.3,1.8,8.4,1,255
"Senegal","SN2017DHS",0.1,"Contraceptive method","Injectables",7.9,6.2,17.3,1.4,1.2,6,40.2,4.7,2339
"Senegal","SN2017DHS",0.2,"Contraceptive method","Implants",1.8,0.5,5.8,0.1,0.2,1.9,10.5,1.9,1195
"Senegal","SN2017DHS",1.4,"Contraceptive method","Condom",5.8,22.6,1.4,6.9,1.1,6.4,45.7,9.6,305
"Senegal","SN2017DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,100
"Senegal","SN2017DHS",2.6,"Contraceptive method","Other traditional methods",6.9,0.5,1.7,0,0,3.6,15.1,0,209
"Senegal","SN2018DHS",2,"Total","Total",5.5,6.7,11.4,1.6,0.8,3.7,31.7,4.5,3160
"Senegal","SN2018DHS",2,"Contraceptive method","Pill",8.9,14.9,12.3,1.4,1.2,3.6,44.4,6.2,599
"Senegal","SN2018DHS",3.6,"Contraceptive method","IUD",0.6,3.4,3.9,2,0.1,1.3,14.9,1.8,176
"Senegal","SN2018DHS",1.5,"Contraceptive method","Injectables",6.5,8.3,18.1,1.2,0.9,4.2,40.7,5.1,1251
"Senegal","SN2018DHS",0.4,"Contraceptive method","Implants",1.9,0.1,6,0.1,0.2,3.5,12.2,3,811
"Senegal","SN2018DHS",0,"Contraceptive method","Other modern methods",100,0,0,0,0,0,100,0,139
"Senegal","SN2018DHS",10.5,"Contraceptive method","Other traditional methods",6.3,2.4,0,6.5,0.7,8.7,35.2,4.4,185
"Senegal","SN2019DHS",1,"Total","Total",6.1,3.7,10.6,2.6,1,3.6,28.5,3.5,2663
"Senegal","SN2019DHS",2.7,"Contraceptive method","Pill",7.9,9.3,9.7,5,0.7,5,40.3,5.7,486
"Senegal","SN2019DHS",0.4,"Contraceptive method","Injectables",8.4,4.2,17.1,2.5,1.9,4.2,38.7,4.1,1106
"Senegal","SN2019DHS",0.4,"Contraceptive method","Implants",2.6,0.2,4.8,1.1,0.1,1.5,10.7,1.7,733
"Senegal","SN2019DHS",5.4,"Contraceptive method","Other traditional methods",3.1,3.1,0,1.2,0,3.1,15.9,0.4,100
"Tajikistan","TJ2012DHS",2.2,"Total","Total",3.4,2.4,3,1.6,3.5,8.1,24.3,4.7,2022
"Tajikistan","TJ2012DHS",5.3,"Contraceptive method","Pill",4.4,6.2,2.9,2.5,4.9,9.8,36,7.2,237
"Tajikistan","TJ2012DHS",0.4,"Contraceptive method","IUD",2.2,0.8,2.7,0.2,1.8,1.2,9.4,1.1,1054
"Tajikistan","TJ2012DHS",0,"Contraceptive method","Injectables",1.5,9.7,13,2.9,10.7,3.3,41.2,8.7,190
"Tajikistan","TJ2012DHS",5.3,"Contraceptive method","Condom",8.8,0,0.4,1,7.9,7.9,31.3,5.3,241
"Tajikistan","TJ2012DHS",0,"Contraceptive method","Other modern methods",66.2,0,0,0,0,0,66.2,0,127
"Tajikistan","TJ2012DHS",6.1,"Contraceptive method","Withdrawal",2.6,2.6,0,4.8,0.4,14.3,30.8,8.6,168
"Tajikistan","TJ2017DHS",1.2,"Total","Total",6.2,6.7,8.2,2.6,1.6,1.9,28.3,2.6,2488
"Tajikistan","TJ2017DHS",0.9,"Contraceptive method","Pill",12.9,21.3,13.5,1.9,3.6,0.6,54.7,3.8,264
"Tajikistan","TJ2017DHS",0.7,"Contraceptive method","IUD",2.6,3.4,8.7,0.2,0.4,1,17,1,1288
"Tajikistan","TJ2017DHS",1.1,"Contraceptive method","Injectables",5.4,7.4,21.3,5.4,4.9,1.3,47,2.4,142
"Tajikistan","TJ2017DHS",1.7,"Contraceptive method","Condom",7.2,9.9,1.6,6.6,3.8,4.7,35.6,2.5,403
"Tajikistan","TJ2017DHS",2.4,"Contraceptive method","Lactational amenorrhea",24.4,1.1,9.1,7.9,1.3,1.2,47.4,8.8,179
"Tajikistan","TJ2017DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,58
"Tajikistan","TJ2017DHS",3.9,"Contraceptive method","Withdrawal",4.5,6,0,6.3,1.5,6,28.1,8.5,151
"Timor-Leste","TL2016DHS",0.6,"Total","Total",14.6,0.5,11.2,1.2,0.4,0.9,29.5,2.4,2758
"Timor-Leste","TL2016DHS",1.4,"Contraceptive method","Pill",20,1.3,15.6,3.6,0.9,1.2,44.1,5.1,295
"Timor-Leste","TL2016DHS",1.7,"Contraceptive method","IUD",3.7,0.4,8.1,1.7,0,1.4,17.2,1.9,140
"Timor-Leste","TL2016DHS",0.4,"Contraceptive method","Injectables",16.3,0.5,14.9,0.6,0.7,1.4,34.7,2.2,1425
"Timor-Leste","TL2016DHS",0,"Contraceptive method","Implants",7.9,0.1,5.8,0.4,0,0.1,14.3,0.7,531
"Timor-Leste","TL2016DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,0,0,0,231
"Turkmenistan","TM2000DHS",2.2,"Total","Total",2.5,0.3,3.1,2.8,0.4,46.7,58,15.3,6141
"Turkmenistan","TM2000DHS",6.6,"Contraceptive method","Pill",12.3,4.2,27,8.5,6.4,7.9,72.8,26.6,164
"Turkmenistan","TM2000DHS",0.8,"Contraceptive method","IUD",3,0.2,6.6,0.3,0,0.8,11.7,1.9,1688
"Turkmenistan","TM2000DHS",2.3,"Contraceptive method","Condom",16.9,1.5,0,12.9,6.9,17.9,58.5,27.9,194
"Turkmenistan","TM2000DHS",0.6,"Contraceptive method","Lactational amenorrhea",0.5,0.1,0,2.3,0,81.2,84.6,22.3,3218
"Turkmenistan","TM2000DHS",0,"Contraceptive method","Other modern methods",0,0,0,42.9,0,14.7,57.5,1.1,175
"Turkmenistan","TM2000DHS",12,"Contraceptive method","Withdrawal",3.4,0.8,0,4.5,0.3,22.7,43.6,8.7,421
"Turkmenistan","TM2000DHS",16,"Contraceptive method","Other traditional methods",6.3,0,0,12.7,0,10.1,45.1,12.7,281
"Turkey","TR1993DHS",9.8,"Total","Total",5,2.1,4.9,5.4,1.8,7.8,36.8,15.3,5624
"Turkey","TR1993DHS",6.3,"Contraceptive method","Pill",5.6,5.6,22.5,1.8,2.1,11.1,55.1,24,784
"Turkey","TR1993DHS",1,"Contraceptive method","IUD",0.8,0.6,6.1,0,0,1.5,10.1,4.9,1272
"Turkey","TR1993DHS",8.5,"Contraceptive method","Condom",5.9,0.9,0.6,7.4,6,19.7,49,29.4,758
"Turkey","TR1993DHS",16,"Contraceptive method","Other modern methods",5.3,4.3,2.6,9,9.8,10.2,57.1,25.2,295
"Turkey","TR1993DHS",15,"Contraceptive method","Withdrawal",6.4,2.2,0.2,8.7,0.7,5.8,38.9,12.9,2344
"Turkey","TR1993DHS",16.9,"Contraceptive method","Other traditional methods",3.6,2.5,0,4.1,0.7,8.7,36.6,11,171
"Turkey","TR1998DHS",7.4,"Total","Total",5.2,1.7,5,4.4,1.2,9.8,34.9,14.4,5106
"Turkey","TR1998DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,137
"Turkey","TR1998DHS",6.6,"Contraceptive method","Pill",4.8,5.4,21.4,1.6,1.4,15.2,56.4,27.8,710
"Turkey","TR1998DHS",0.9,"Contraceptive method","IUD",0.4,0.6,6,0.2,0,1.3,9.4,4.9,1091
"Turkey","TR1998DHS",6,"Contraceptive method","Condom",8.1,1.1,0.8,6.2,4.3,17,43.3,21.5,752
"Turkey","TR1998DHS",10.2,"Contraceptive method","Other modern methods",2,1.2,10.3,7.4,2.7,29.1,62.8,39,143
"Turkey","TR1998DHS",12,"Contraceptive method","Withdrawal",7.2,1.5,0.3,7.2,0.7,9.4,38.2,11.8,2144
"Turkey","TR1998DHS",0,"Contraceptive method","Other traditional methods",3.4,0,3.1,0.3,0.6,14.1,21.4,16.4,129
"Turkey","TR2003DHS",8.6,"Total","Total",6.8,1.6,5.8,7.3,1.9,7.8,39.8,19.4,7744
"Turkey","TR2003DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,221
"Turkey","TR2003DHS",5.5,"Contraceptive method","Pill",7.2,2.4,25.9,1.1,4.4,7.7,54.2,29.8,928
"Turkey","TR2003DHS",1.5,"Contraceptive method","IUD",0.6,0.6,6.3,0,0.1,1.6,10.6,6.2,1371
"Turkey","TR2003DHS",3.2,"Contraceptive method","Injectables",5,2,55.1,1.2,7,5.1,78.6,52.9,170
