"country","surveyid","xprg","group","grouplabel","xdes","xfrt","xsid","xwme","xmet","xoth","xany","xswh","denom","order","zzmodern","zztraditional","year","type","maxyear","nummethods","nummodern","numtraditional","Discontinuation","DiscontinuationNotInNeed","DiscontinuationFailure","DiscontinuationInNeed","MaleSterilization","FemaleSterilization","IUD","Implants","Injectables","Pill","Condom","FemaleCondom","LAM","EC","OtherModern","Rhythm","Withdrawal","OtherTraditional","continue","ifMaleSterilization","ifFemaleSterilization","ifIUD","ifImplants","ifInjectables","ifPill","ifCondom","ifFemaleCondom","ifLAM","ifEC","ifOtherModern","ifRhythm","ifWithdrawal","ifOtherTraditional","test","confirm"
"Malawi","MW2015DHS",0.6,"Contraceptive method","Injectables",8.3,5.2,13.9,3.1,5,4.4,40.7,3.8,10253,5,1,0,2015,"DHS",2015,9,7,2,3783.4,1384.2,61.5,2337.7,0,48.7,48.7,48.7,6080,48.7,48.7,0,0,0,48.7,0,48.7,48.7,6080,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,10253,0
"Malawi","MW2015DHS",0.1,"Contraceptive method","Implants",1.5,0.2,4.8,0.2,0.2,0.6,7.6,1,2631,4,1,0,2015,"DHS",2015,9,7,2,173.6,44.7,2.6,126.3,0,3.3,3.3,2431,3.3,3.3,3.3,0,0,0,3.3,0,3.3,3.3,2431,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2631,0
"Malawi","MW2015DHS",1.4,"Contraceptive method","Condom",8.2,16.4,2.2,16.7,4.7,12.1,61.9,14.2,1381,7,1,0,2015,"DHS",2015,9,7,2,658.7,339.7,19.3,299.7,0,24.5,24.5,24.5,24.5,24.5,526.2,0,0,0,24.5,0,24.5,24.5,526.2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1381,0
"Malawi","MW2015DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,174,11,1,0,2015,"DHS",2015,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,174,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,174,0
"Malawi","MW2015DHS",4.3,"Contraceptive method","Withdrawal",10.6,8.4,0.4,20.4,0.6,10.4,55.1,18.3,270,13,0,1,2015,"DHS",2015,9,7,2,99.4,51.3,11.6,36.5,0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,6.2,0,121.2,6.2,121.2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,270,0
"Malawi","MW2015DHS",10.3,"Contraceptive method","Other traditional methods",9.4,1.9,3.9,10.2,4.7,6.7,47,6.1,207,14,0,1,2015,"DHS",2015,9,7,2,84.7,23.4,21.3,40,0,1.6,1.6,1.6,1.6,1.6,1.6,0,0,0,1.6,0,1.6,109.7,109.7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,207,0
"Mozambique","MZ2011DHS",3.3,"Contraceptive method","Pill",12.1,4.3,15.6,1.4,2,9.8,48.4,1.8,1006,6,1,0,2011,"DHS",2011,5,4,1,468.8,165,33.2,270.6,0,0,0,0,4.5,519.1,4.5,0,0,0,4.5,0,0,4.5,519.1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1006,0
"Mozambique","MZ2011DHS",1.4,"Contraceptive method","Injectables",12.5,2.7,14.5,1.7,4.8,11.4,48.9,1,936,5,1,0,2011,"DHS",2011,5,4,1,448.3,142.3,13.1,293,0,0,0,0,478.3,2.3,2.3,0,0,0,2.3,0,0,2.3,478.3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,936,0
"Mozambique","MZ2011DHS",2.3,"Contraceptive method","Condom",7.2,7.2,2.3,3.7,1.5,14.8,39,3.5,598,7,1,0,2011,"DHS",2011,5,4,1,212.3,86.1,13.8,112.4,0,0,0,0,5.2,5.2,364.8,0,0,0,5.2,0,0,5.2,364.8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,598,0
"Mozambique","MZ2011DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,66.1,66.1,0.8,103,11,1,0,2011,"DHS",2011,5,4,1,67.3,0,0,67.3,0,0,0,0,0.2,0.2,0.2,0,0,0,34.9,0,0,0.2,34.9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,103,0
"Mozambique","MZ2011DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,19.3,19.3,0,42,14,0,1,2011,"DHS",2011,5,4,1,8.1,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,33.9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,42,0
"Nicaragua","NC1998DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,1259,2,1,0,1998,"DHS",1998,9,6,3,0,0,0,0,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,1259,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1259,0
"Nicaragua","NC1998DHS",6.5,"Contraceptive method","Pill",8.9,3.6,18.6,2.7,2.1,6.8,49.2,13.1,3017,6,1,0,1998,"DHS",1998,9,6,3,1089.1,377.1,196.1,515.9,0,49.4,49.4,0,49.4,1532.6,49.4,0,0,0,49.4,49.4,49.4,49.4,1532.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3017,0
"Nicaragua","NC1998DHS",1.6,"Contraceptive method","IUD",2.5,0.5,15.7,1.1,0.8,2.1,24.3,11.6,1295,3,1,0,1998,"DHS",1998,9,6,3,164.5,38.9,20.7,104.9,0,18.8,980.3,0,18.8,18.8,18.8,0,0,0,18.8,18.8,18.8,18.8,980.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1295,0
"Nicaragua","NC1998DHS",4.6,"Contraceptive method","Injectables",6.2,2.5,26.5,3.2,4.6,12.2,59.7,29.1,1038,5,1,0,1998,"DHS",1998,9,6,3,317.6,90.3,47.7,179.6,0,37.8,37.8,0,418.3,37.8,37.8,0,0,0,37.8,37.8,37.8,37.8,418.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1038,0
"Nicaragua","NC1998DHS",5.9,"Contraceptive method","Condom",6.6,5,4.6,13.5,7.4,20.5,63.5,30.7,619,7,1,0,1998,"DHS",1998,9,6,3,203,71.8,36.5,94.7,0,23.8,23.8,0,23.8,23.8,225.9,0,0,0,23.8,23.8,23.8,23.8,225.9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,619,0
"Nicaragua","NC1998DHS",6.9,"Contraceptive method","Other modern methods",10,0,36.5,4.5,15.6,6.4,79.9,43.1,42,11,1,0,1998,"DHS",1998,9,6,3,15.5,4.2,2.9,8.4,0,2.3,2.3,0,2.3,2.3,2.3,0,0,0,8.4,2.3,2.3,2.3,8.4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,42,0
"Nicaragua","NC1998DHS",10.3,"Contraceptive method","Periodic abstinence",11.9,1.9,0.8,9.9,1.2,11,47.1,19.7,293,12,0,1,1998,"DHS",1998,9,6,3,80.3,40.4,30.2,9.7,0,7.2,7.2,0,7.2,7.2,7.2,0,0,0,7.2,155,7.2,7.2,155,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,293,0
"Nicaragua","NC1998DHS",7.1,"Contraceptive method","Withdrawal",7.7,2.1,0,10.3,2.7,33.2,63,38.4,183,13,0,1,1998,"DHS",1998,9,6,3,45,17.9,13,14.1,0,8.8,8.8,0,8.8,8.8,8.8,0,0,0,8.8,8.8,67.7,8.8,67.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,183,0
"Nicaragua","NC1998DHS",7.3,"Contraceptive method","Other traditional methods",3.2,0.8,7.1,16.2,0,19.5,54.1,27.7,132,14,0,1,1998,"DHS",1998,9,6,3,34.8,5.3,9.6,19.9,0,4.6,4.6,0,4.6,4.6,4.6,0,0,0,4.6,4.6,4.6,60.6,60.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,132,0
"Nigeria","NG2013DHS",5.2,"Contraceptive method","Pill",11.1,1.3,3.2,0.8,1.5,2.9,26.1,1.8,1077,6,1,0,2013,"DHS",2013,9,6,3,261.7,133.5,56,72.2,0,0,2.4,0,2.4,795.9,2.4,2.4,0,0,2.4,2.4,2.4,2.4,795.9,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1077,0
"Nigeria","NG2013DHS",1,"Contraceptive method","IUD",5.2,0,2.2,0,0,0.7,9.1,0.5,296,3,1,0,2013,"DHS",2013,9,6,3,25.5,15.4,3,7.1,0,0,269.1,0,0.2,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0.2,269.1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,296,0
"Nigeria","NG2013DHS",1.7,"Contraceptive method","Injectables",6,0.7,9.6,0.5,1.3,3.3,23.1,2.7,1261,5,1,0,2013,"DHS",2013,9,6,3,257.2,84.5,21.4,151.3,0,0,4.3,0,969.7,4.3,4.3,4.3,0,0,4.3,4.3,4.3,4.3,969.7,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1261,0
"Nigeria","NG2013DHS",1.9,"Contraceptive method","Condom",7.3,3.9,0.5,1,0.9,4.7,20.1,1.6,2125,7,1,0,2013,"DHS",2013,9,6,3,393.1,238,40.4,114.8,0,0,4.2,0,4.2,4.2,1697.9,4.2,0,0,4.2,4.2,4.2,4.2,1697.9,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2125,0
"Nigeria","NG2013DHS",0.8,"Contraceptive method","Lactational amenorrhea",4,4.5,0.1,19.5,5.6,58,92.4,38.7,655,9,1,0,2013,"DHS",2013,9,6,3,351.7,55.7,5.2,290.8,0,0,31.7,0,31.7,31.7,31.7,49.8,0,0,31.7,31.7,31.7,31.7,49.8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,655,0
"Nigeria","NG2013DHS",1,"Contraceptive method","Other modern methods",7.1,2.4,2.3,2.3,0,2.4,17.4,1.6,401,11,1,0,2013,"DHS",2013,9,6,3,63.4,38.1,4,21.3,0,0,0.8,0,0.8,0.8,0.8,0.8,0,0,331.2,0.8,0.8,0.8,331.2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,401,0
"Nigeria","NG2013DHS",6.5,"Contraceptive method","Periodic abstinence",9.3,1,0,1.3,0,3.3,21.5,1.6,956,12,0,1,2013,"DHS",2013,9,6,3,190.2,98.5,62.1,29.6,0,0,1.9,0,1.9,1.9,1.9,1.9,0,0,1.9,750.5,1.9,1.9,750.5,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,956,0
"Nigeria","NG2013DHS",6.9,"Contraceptive method","Withdrawal",12.4,1.8,0,2.8,0.1,4.3,28.3,3,1277,13,0,1,2013,"DHS",2013,9,6,3,323.1,181.3,88.1,53.6,0,0,4.8,0,4.8,4.8,4.8,4.8,0,0,4.8,4.8,915.6,4.8,915.6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1277,0
"Nigeria","NG2013DHS",4.8,"Contraceptive method","Other traditional methods",6.7,0.2,0.5,2,0.2,4.5,18.8,1.4,321,14,0,1,2013,"DHS",2013,9,6,3,55.9,22.1,15.4,18.3,0,0,0.6,0,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0.6,260.7,260.7,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,321,0
"Niger","NI2012DHS",0.9,"Contraceptive method","Pill",19.7,6.7,3.8,2.4,1.8,11.1,46.3,4.4,1391,6,1,0,2012,"DHS",2012,5,4,1,582.8,367.2,12.5,203.1,0,0,0,0,15.3,747,0,15.3,0,0,15.3,0,0,15.3,747,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1391,0
"Niger","NI2012DHS",0.2,"Contraceptive method","Injectables",20.8,6,9.2,3.4,5.9,12.8,58.2,10,515,5,1,0,2012,"DHS",2012,5,4,1,248.2,138,1,109.2,0,0,0,0,215.3,12.9,0,12.9,0,0,12.9,0,0,12.9,215.3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,515,0
"Niger","NI2012DHS",0.1,"Contraceptive method","Lactational amenorrhea",9,4.4,0.2,3.7,0.9,20.5,38.8,8.5,1339,9,1,0,2012,"DHS",2012,5,4,1,405.7,179.4,1.3,225,0,0,0,0,28.5,28.5,0,819.5,0,0,28.5,0,0,28.5,819.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1339,0
"Niger","NI2012DHS",0,"Contraceptive method","Other modern methods",0,0,0,28.5,0,36.8,65.3,4.2,75,11,1,0,2012,"DHS",2012,5,4,1,45.8,0,0,45.8,0,0,0,0,0.8,0.8,0,0.8,0,0,26,0,0,0.8,26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,75,0
"Niger","NI2012DHS",0.3,"Contraceptive method","Other traditional methods",7.1,2,0,0.9,0.7,13.2,24.2,1,342,14,0,1,2012,"DHS",2012,5,4,1,79.3,31.1,1,47.2,0,0,0,0,0.9,0.9,0,0.9,0,0,0.9,0,0,259.2,259.2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,342,0
"Namibia","NM2013DHS",2.7,"Contraceptive method","Pill",3.7,1.7,9.5,3.2,3.5,3.7,28,8.4,585,6,1,0,2013,"DHS",2013,5,4,1,114.7,31.6,15.8,67.3,0,0,0,0,12.3,421.2,12.3,0,0,0,12.3,0,0,12.3,421.2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,585,0
"Namibia","NM2013DHS",0.2,"Contraceptive method","Injectables",2.1,1,9.9,0.2,2.5,3.7,19.7,3.5,2491,5,1,0,2013,"DHS",2013,5,4,1,403.5,77.2,5,321.3,0,0,0,0,2000.3,21.8,21.8,0,0,0,21.8,0,0,21.8,2000.3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2491,0
"Namibia","NM2013DHS",3.4,"Contraceptive method","Condom",1.8,2.5,0.6,2.2,0.5,5.5,16.4,3.5,1889,7,1,0,2013,"DHS",2013,5,4,1,243.7,81.2,64.2,98.2,0,0,0,0,16.5,16.5,1579.2,0,0,0,16.5,0,0,16.5,1579.2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1889,0
"Namibia","NM2013DHS",0.5,"Contraceptive method","Other modern methods",0,0,0,0,0,11,11.5,0,222,11,1,0,2013,"DHS",2013,5,4,1,25.5,0,1.1,24.4,0,0,0,0,0,0,0,0,0,0,196.5,0,0,0,196.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,222,0
"Namibia","NM2013DHS",0,"Contraceptive method","Other traditional methods",11.8,0,0,15.5,0,6.3,33.6,15.5,68,14,0,1,2013,"DHS",2013,5,4,1,12.3,8,0,4.3,0,0,0,0,2.6,2.6,2.6,0,0,0,2.6,0,0,45.2,45.2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,68,0
"Nepal","NP2016DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,311,2,1,0,2016,"DHS",2016,8,6,2,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,311,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,311,0
"Nepal","NP2016DHS",2.2,"Contraceptive method","Pill",3.7,52.2,11.4,2.2,1.5,0.6,73.8,7.5,1485,6,1,0,2016,"DHS",2016,8,6,2,984.6,830.1,32.7,121.8,0,15.9,15.9,15.9,15.9,389.1,15.9,0,0,0,0,15.9,15.9,0,389.1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1485,0
"Nepal","NP2016DHS",0,"Contraceptive method","IUD",0.8,5.1,18,0,2.6,1.8,28.2,9.8,161,3,1,0,2016,"DHS",2016,8,6,2,29.6,9.5,0,20.1,0,2.3,115.6,2.3,2.3,2.3,2.3,0,0,0,0,2.3,2.3,0,115.6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,161,0
"Nepal","NP2016DHS",0.4,"Contraceptive method","Injectables",3.4,30.7,19.9,1.6,1.4,1.1,58.4,9.6,1863,5,1,0,2016,"DHS",2016,8,6,2,909.1,635.3,7.5,266.4,0,25.5,25.5,25.5,775,25.5,25.5,0,0,0,0,25.5,25.5,0,775,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1863,0
"Nepal","NP2016DHS",0.4,"Contraceptive method","Implants",0.2,0.4,6.1,0.5,0,0,7.6,4.3,345,4,1,0,2016,"DHS",2016,8,6,2,11.4,2.1,1.4,7.9,0,2.1,2.1,318.8,2.1,2.1,2.1,0,0,0,0,2.1,2.1,0,318.8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,345,0
"Nepal","NP2016DHS",2.7,"Contraceptive method","Condom",10.7,41.8,1,4.2,5.3,3.2,68.9,8.9,1072,7,1,0,2016,"DHS",2016,8,6,2,643.2,562.8,28.9,51.5,0,13.6,13.6,13.6,13.6,13.6,333.4,0,0,0,0,13.6,13.6,0,333.4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1072,0
"Nepal","NP2016DHS",13.4,"Contraceptive method","Periodic abstinence",12,25.5,0,4.6,0,0.3,55.8,4.1,208,12,0,1,2016,"DHS",2016,8,6,2,107.5,78,27.9,1.7,0,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,91.9,1.2,0,91.9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,208,0
"Nepal","NP2016DHS",4.1,"Contraceptive method","Withdrawal",6.9,45.3,0,5.1,0.8,0.5,62.6,5.5,1680,13,0,1,2016,"DHS",2016,8,6,2,959.3,877,68.9,13.4,0,13.2,13.2,13.2,13.2,13.2,13.2,0,0,0,0,13.2,628.3,0,628.3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1680,0
"Peru","PE2012DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,370,2,1,0,2012,"DHS",2012,11,8,3,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,370,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,370,0
"Peru","PE2012DHS",2.8,"Contraceptive method","Pill",4,4.2,31.6,1.9,11.8,2,58.2,37.5,3999,6,1,0,2012,"DHS",2012,11,8,3,827.8,327.9,112,387.9,0,150,150,0,150,1671.6,150,150,0,150,150,150,150,150,1671.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3999,0
"Peru","PE2012DHS",0.2,"Contraceptive method","IUD",0.1,0.6,14,0,0.3,1.1,16.2,11.8,407,3,1,0,2012,"DHS",2012,11,8,3,17.9,2.8,0.8,14.2,0,4.8,341.1,0,4.8,4.8,4.8,4.8,0,4.8,4.8,4.8,4.8,4.8,341.1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,407,0
"Peru","PE2012DHS",1,"Contraceptive method","Injectables",2,4.5,32.2,0.4,3.9,3.3,47.3,29.6,6595,5,1,0,2012,"DHS",2012,11,8,3,1167.3,428.7,66,672.7,0,195.2,195.2,0,3475.6,195.2,195.2,195.2,0,195.2,195.2,195.2,195.2,195.2,3475.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6595,0
"Peru","PE2012DHS",6,"Contraceptive method","Condom",4.9,14,3.1,11.4,5.3,11.7,56.5,22.5,5799,7,1,0,2012,"DHS",2012,11,8,3,1971.7,1096,347.9,527.7,0,130.5,130.5,0,130.5,130.5,2522.6,130.5,0,130.5,130.5,130.5,130.5,130.5,2522.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5799,0
"Peru","PE2012DHS",1.4,"Contraceptive method","Lactational amenorrhea",0,1.8,0.1,33.5,0,61.9,98.7,87.6,197,9,1,0,2012,"DHS",2012,11,8,3,21.9,3.5,2.8,15.6,0,17.3,17.3,0,17.3,17.3,17.3,2.6,0,17.3,17.3,17.3,17.3,17.3,2.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,197,0
"Peru","PE2012DHS",5.2,"Contraceptive method","Emergency contraception",0.5,8.4,3.6,5.9,2.7,71,97.3,33,622,10,1,0,2012,"DHS",2012,11,8,3,399.9,55.4,32.3,312.2,0,20.5,20.5,0,20.5,20.5,20.5,20.5,0,16.8,20.5,20.5,20.5,20.5,16.8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,622,0
"Peru","PE2012DHS",8.7,"Contraceptive method","Other modern methods",4.1,12.8,8.6,15.8,12.1,1.5,63.6,36.8,180,11,1,0,2012,"DHS",2012,11,8,3,48.2,30.4,15.7,2.2,0,6.6,6.6,0,6.6,6.6,6.6,6.6,0,6.6,65.5,6.6,6.6,6.6,65.5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,180,0
"Peru","PE2012DHS",16.3,"Contraceptive method","Periodic abstinence",5,4.8,0.1,9.9,1.3,2.2,39.6,10.7,3856,12,0,1,2012,"DHS",2012,11,8,3,1114.4,377.9,628.5,108,0,41.3,41.3,0,41.3,41.3,41.3,41.3,0,41.3,41.3,2329,41.3,41.3,2329,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3856,0
"Peru","PE2012DHS",14.1,"Contraceptive method","Withdrawal",4.7,10.1,0,21,0.4,6,56.2,24.7,2532,13,0,1,2012,"DHS",2012,11,8,3,797.6,374.7,357,65.8,0,62.5,62.5,0,62.5,62.5,62.5,62.5,0,62.5,62.5,62.5,1109,62.5,1109,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2532,0
"Peru","PE2012DHS",8,"Contraceptive method","Other traditional methods",1.7,1,2.3,27,2.2,17.8,60,44.2,524,14,0,1,2012,"DHS",2012,11,8,3,82.8,14.1,41.9,26.7,0,23.2,23.2,0,23.2,23.2,23.2,23.2,0,23.2,23.2,23.2,23.2,209.6,209.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,524,0
"Philippines","PH2003DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,276,2,1,0,2003,"DHS",2003,9,6,3,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,276,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,276,0
"Philippines","PH2003DHS",3.7,"Contraceptive method","Pill",3.5,6.3,17.4,1.6,2.8,3.9,39.2,11.8,1977,6,1,0,2003,"DHS",2003,9,6,3,541.7,193.7,73.1,274.8,0,29.2,29.2,0,29.2,1202,29.2,0,0,0,29.2,29.2,29.2,29.2,1202,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1977,0
"Philippines","PH2003DHS",0.6,"Contraceptive method","IUD",0.4,0.3,7.7,0.3,1,3.8,14,5.9,312,3,1,0,2003,"DHS",2003,9,6,3,25.3,2.2,1.9,21.2,0,2.3,268.3,0,2.3,2.3,2.3,0,0,0,2.3,2.3,2.3,2.3,268.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,312,0
